id_poliza,id_cobertura,prima_emitida_cobertura
100477,4,40710.005399999995
100477,5,6480
100477,6,10800
100478,1,91304
100479,1,104999.59999999999
100479,2,2305.1591999999996
100479,3,17569.0512
100479,5,8280
100480,1,164347.2
100480,2,2362.08
100480,3,18002.88
100480,5,12960
100481,1,164347.2
100482,1,164347.2
100483,1,209999.19999999998
100483,2,3604.3032
100483,3,27470.635200000004
100483,5,16560
100484,1,91304
100484,2,1371.5159999999998
100484,3,10453.176000000001
100484,5,7200
100485,1,182608
100486,1,91304
100487,1,182608
100487,2,2743.0319999999997
100487,3,20906.352000000003
100487,5,14400
100488,1,15217.333333333334
100488,2,228.58599999999998
100488,3,1742.1960000000001
100488,5,1200
100489,1,209999.19999999998
100490,1,15217.333333333334
100490,2,240.3002
100490,3,1831.4772000000003
100490,5,1200
100491,1,82173.6
100491,2,1352.7348
100491,3,10310.0328
100491,5,6480
100492,1,17499.93333333333
100492,2,300.35859999999997
100492,3,2289.2196000000004
100492,5,1380
100493,1,13695.6
100493,2,225.45579999999998
100493,3,1718.3388000000002
100493,5,1080
100494,1,82173.6
100494,2,1352.7348
100494,3,10310.0328
100494,5,6480
100495,1,164347.2
100496,1,209999.19999999998
100496,2,4610.318399999999
100496,3,35138.1024
100496,5,16560
100497,1,82173.6
100498,1,104999.59999999999
100499,1,91304
100499,2,1441.8011999999999
100499,3,10988.863200000002
100499,5,7200
100500,1,17499.93333333333
100500,2,300.35859999999997
100500,3,2289.2196000000004
100500,5,1380
100501,1,209999.19999999998
100502,1,82173.6
100503,1,13695.6
100503,2,225.18866
100503,3,1716.3027600000003
100503,5,1080
100504,1,13695.6
100505,1,91304
100505,2,1441.8011999999999
100505,3,10988.863200000002
100505,5,7200
100506,1,13695.6
100507,1,209999.19999999998
100508,1,91304
100508,2,1367.0759999999998
100508,3,10419.336000000001
100508,5,7200
100509,1,164347.2
100509,2,2702.26392
100509,3,20595.633120000002
100509,4,81323.53715999999
100509,5,12960
100509,6,21600
100510,1,104999.59999999999
100511,1,91304
100512,1,209999.19999999998
100513,1,182608
100513,2,2734.1519999999996
100513,3,20838.672000000002
100513,4,82283.196
100513,5,14400
100513,6,24000
100514,1,82173.6
100515,1,164347.2
100515,2,2705.4696
100515,3,20620.0656
100515,4,81420.01079999999
100515,5,12960
100515,6,21600
100516,1,91304
100516,2,1537.572
100516,3,11718.792000000001
100516,5,7200
100517,1,182608
100517,2,2883.6023999999998
100517,3,21977.726400000003
100517,5,14400
100518,1,209999.19999999998
100519,1,164347.2
100520,1,91304
100521,1,104999.59999999999
100521,2,1802.1516
100521,3,13735.317600000002
100521,4,54235.021799999995
100521,5,8280
100521,6,13799.999999999998
100522,1,209999.19999999998
100523,1,17499.93333333333
100524,1,91304
100525,1,164347.2
100525,2,2705.4696
100525,3,20620.0656
100525,5,12960
100526,1,209999.19999999998
100527,1,182608
100527,2,2734.1519999999996
100527,3,20838.672000000002
100527,5,14400
100528,1,91304
100528,2,1537.572
100528,3,11718.792000000001
100528,5,7200
100529,1,15217.333333333334
100529,2,240.3002
100529,3,1831.4772000000003
100529,5,1200
100530,1,15217.333333333334
100531,1,164347.2
100532,1,209999.19999999998
100532,2,3604.3032
100532,3,27470.635200000004
100532,4,108470.04359999999
100532,5,16560
100532,6,27599.999999999996
100533,1,91304
100533,2,1406.148
100533,3,10717.128
100533,5,7200
100534,1,91304
100534,2,1371.5159999999998
100534,3,10453.176000000001
100534,5,7200
100535,1,104999.59999999999
100535,2,1802.1516
100535,3,13735.317600000002
100535,4,54235.021799999995
100535,5,8280
100535,6,13799.999999999998
100536,1,13695.6
100536,2,225.45579999999998
100536,3,1718.3388000000002
100536,5,1080
100537,1,209999.19999999998
100538,1,15217.333333333334
100538,2,227.84599999999998
100538,3,1736.5560000000003
100538,5,1200
100539,1,164347.2
100539,2,2354.0879999999997
100539,3,17941.968
100539,5,12960
100540,1,164347.2
100541,1,209999.19999999998
100541,2,3604.3032
100541,3,27470.635200000004
100541,5,16560
100542,1,209999.19999999998
100543,1,164347.2
100543,2,2705.4696
100543,3,20620.0656
100543,5,12960
100544,1,82173.6
100545,1,91304
100545,2,1371.5159999999998
100545,3,10453.176000000001
100545,5,7200
100546,1,82173.6
100546,2,1351.13196
100546,3,10297.816560000001
100546,5,6480
100547,1,164347.2
100548,1,104999.59999999999
100549,1,82173.6
100550,1,82173.6
100550,2,1321.9655999999998
100550,3,10075.521600000002
100550,4,39784.0188
100550,5,6480
100550,6,10800
100551,1,15217.333333333334
100552,1,182608
100552,2,2734.1519999999996
100552,3,20838.672000000002
100552,5,14400
100553,1,91304
100554,1,13695.6
100555,1,209999.19999999998
100556,1,209999.19999999998
100557,1,182608
100558,1,164347.2
100558,2,2354.0879999999997
100558,3,17941.968
100558,5,12960
100559,1,104999.59999999999
100560,1,209999.19999999998
100560,2,3604.3032
100560,3,27470.635200000004
100560,4,108470.04359999999
100560,5,16560
100560,6,27599.999999999996
100561,1,209999.19999999998
100562,1,182608
100562,2,3075.144
100562,3,23437.584000000003
100562,4,92545.21199999998
100562,5,14400
100562,6,24000
100563,1,82173.6
100564,1,82173.6
100564,2,1181.04
100564,3,9001.44
100564,5,6480
100565,1,164347.2
100566,1,164347.2
100566,2,2362.08
100566,3,18002.88
100566,5,12960
100567,1,13695.6
100568,1,104999.59999999999
100569,1,82173.6
100570,1,209999.19999999998
100571,1,91304
100572,1,91304
100573,1,104999.59999999999
100574,1,182608
100574,2,3075.144
100574,3,23437.584000000003
100574,5,14400
100575,1,182608
100576,1,209999.19999999998
100577,1,13695.6
100578,1,182608
100578,2,2883.6023999999998
100578,3,21977.726400000003
100578,5,14400
100579,1,91304
100579,2,1441.8011999999999
100579,3,10988.863200000002
100579,5,7200
100580,1,82173.6
100580,2,1352.7348
100580,3,10310.0328
100580,4,40710.005399999995
100580,5,6480
100580,6,10800
100581,1,164347.2
100582,1,82173.6
100583,1,164347.2
100584,1,182608
100585,1,209999.19999999998
100585,2,3604.3032
100585,3,27470.635200000004
100585,5,16560
100586,1,91304
100587,1,104999.59999999999
100588,1,104999.59999999999
100589,1,182608
100590,1,164347.2
100591,1,91304
100591,2,1441.8011999999999
100591,3,10988.863200000002
100591,5,7200
100592,1,164347.2
100593,1,164347.2
100594,1,91304
100595,1,164347.2
100595,2,2643.9311999999995
100595,3,20151.043200000004
100595,4,79568.0376
100595,5,12960
100595,6,21600
100596,1,91304
100597,1,164347.2
100597,2,2702.26392
100597,3,20595.633120000002
100597,5,12960
100598,1,13695.6
100599,1,104999.59999999999
100599,2,1802.1516
100599,3,13735.317600000002
100599,4,54235.021799999995
100599,5,8280
100599,6,13799.999999999998
100600,1,82173.6
100601,1,91304
100601,2,1371.5159999999998
100601,3,10453.176000000001
100601,5,7200
100602,1,164347.2
100602,2,2702.26392
100602,3,20595.633120000002
100602,4,81323.53715999999
100602,5,12960
100602,6,21600
100603,1,104999.59999999999
100604,1,104999.59999999999
100604,2,1802.1516
100604,3,13735.317600000002
100604,4,54235.021799999995
100604,5,8280
100604,6,13799.999999999998
100605,1,182608
100606,1,17499.93333333333
100607,1,13695.6
100607,2,225.18866
100607,3,1716.3027600000003
100607,4,6776.961429999999
100607,5,1080
100607,6,1800
100608,1,15217.333333333334
100608,2,256.262
100608,3,1953.1320000000003
100608,5,1200
100609,1,182608
100610,1,182608
100611,1,82173.6
100611,2,1181.04
100611,3,9001.44
100611,5,6480
100612,1,209999.19999999998
100612,2,3604.3032
100612,3,27470.635200000004
100612,5,16560
100613,1,13695.6
100614,1,182608
100615,1,91304
100615,2,1441.8011999999999
100615,3,10988.863200000002
100615,5,7200
100616,1,164347.2
100617,1,164347.2
100617,2,2354.0879999999997
100617,3,17941.968
100617,4,70845.324
100617,5,12960
100617,6,21600
100618,1,91304
100618,2,1406.148
100618,3,10717.128
100618,5,7200
100619,1,13695.6
100620,1,164347.2
100621,1,164347.2
100622,1,13695.6
100622,2,197.15819999999997
100622,3,1502.6652000000001
100622,4,5933.396099999999
100622,5,1080
100622,6,1800
100623,1,164347.2
100624,1,164347.2
100624,2,2705.4696
100624,3,20620.0656
100624,4,81420.01079999999
100624,5,12960
100624,6,21600
100625,1,15217.333333333334
100626,1,17499.93333333333
100626,2,384.19319999999993
100626,3,2928.1752
100626,5,1380
100627,1,13695.6
100627,2,225.45579999999998
100627,3,1718.3388000000002
100627,5,1080
100628,1,91304
100628,2,1371.5159999999998
100628,3,10453.176000000001
100628,5,7200
100629,1,13695.6
100629,2,225.45579999999998
100629,3,1718.3388000000002
100629,5,1080
100630,1,209999.19999999998
100630,2,4610.318399999999
100630,3,35138.1024
100630,5,16560
100631,1,164347.2
100632,1,209999.19999999998
100633,1,182608
100634,1,209999.19999999998
100635,1,209999.19999999998
100635,2,4610.318399999999
100635,3,35138.1024
100635,5,16560
100636,1,182608
100637,1,15217.333333333334
100638,1,209999.19999999998
100638,2,4610.318399999999
100638,3,35138.1024
100638,5,16560
100639,1,164347.2
100639,2,2705.4696
100639,3,20620.0656
100639,4,81420.01079999999
100639,5,12960
100639,6,21600
100640,1,164347.2
100641,1,82173.6
100641,2,1182.9491999999998
100641,3,9015.9912
100641,5,6480
100642,1,91304
100643,1,82173.6
100643,2,1352.7348
100643,3,10310.0328
100643,4,40710.005399999995
100643,5,6480
100643,6,10800
100644,1,182608
100644,2,3075.144
100644,3,23437.584000000003
100644,4,92545.21199999998
100644,5,14400
100644,6,24000
100645,1,15217.333333333334
100646,1,82173.6
100647,1,104999.59999999999
100647,2,3796.1999999999994
100647,3,28933.2
100647,5,8280
100648,1,15217.333333333334
100649,1,182608
100650,1,104999.59999999999
100650,2,1802.1516
100650,3,13735.317600000002
100650,5,8280
100651,1,13695.6
100652,1,164347.2
100652,2,2705.4696
100652,3,20620.0656
100652,5,12960
100653,1,91304
100653,2,1441.8011999999999
100653,3,10988.863200000002
100653,4,43390.4226
100653,5,7200
100653,6,12000
100654,1,91304
100655,1,104999.59999999999
100656,1,13695.6
100656,2,196.17399999999998
100656,3,1495.164
100656,5,1080
100657,1,209999.19999999998
100658,1,209999.19999999998
100658,2,3604.3032
100658,3,27470.635200000004
100658,4,108470.04359999999
100658,5,16560
100658,6,27599.999999999996
100659,1,13695.6
100660,1,209999.19999999998
100660,2,4610.318399999999
100660,3,35138.1024
100660,4,138745.66319999998
100660,5,16560
100660,6,27599.999999999996
100661,1,15217.333333333334
100661,2,228.58599999999998
100661,3,1742.1960000000001
100661,4,6879.202999999999
100661,5,1200
100661,6,2000
100662,1,182608
100663,1,104999.59999999999
100664,1,15217.333333333334
100665,1,82173.6
100666,1,182608
100667,1,17499.93333333333
100668,1,164347.2
100669,1,91304
100670,1,82173.6
100670,2,1352.7348
100670,3,10310.0328
100670,5,6480
100671,1,82173.6
100672,1,209999.19999999998
100672,2,4610.318399999999
100672,3,35138.1024
100672,5,16560
100673,1,164347.2
100673,2,2354.0879999999997
100673,3,17941.968
100673,4,70845.324
100673,5,12960
100673,6,21600
100674,1,13695.6
100674,2,196.17399999999998
100674,3,1495.164
100674,5,1080
100675,1,15217.333333333334
100675,2,227.84599999999998
100675,3,1736.5560000000003
100675,4,6856.933
100675,5,1200
100675,6,2000
100676,1,209999.19999999998
100677,1,82173.6
100678,1,182608
100679,1,91304
100679,2,1537.572
100679,3,11718.792000000001
100679,5,7200
100680,1,182608
100681,1,17499.93333333333
100681,2,300.35859999999997
100681,3,2289.2196000000004
100681,5,1380
100682,1,164347.2
100682,2,2702.26392
100682,3,20595.633120000002
100682,5,12960
100683,1,182608
100684,1,15217.333333333334
100685,1,13695.6
100685,2,196.17399999999998
100685,3,1495.164
100685,4,5903.776999999999
100685,5,1080
100685,6,1800
100686,1,82173.6
100687,1,91304
100688,1,17499.93333333333
100689,1,164347.2
100690,1,104999.59999999999
100690,2,1802.1516
100690,3,13735.317600000002
100690,5,8280
100691,1,182608
100692,1,13695.6
100693,1,182608
100694,1,209999.19999999998
100695,1,82173.6
100695,2,1177.0439999999999
100695,3,8970.984
100695,5,6480
100696,1,15217.333333333334
100696,2,240.3002
100696,3,1831.4772000000003
100696,5,1200
100697,1,164347.2
100697,2,2643.9311999999995
100697,3,20151.043200000004
100697,4,79568.0376
100697,5,12960
100697,6,21600
100698,1,91304
100698,2,1406.148
100698,3,10717.128
100698,5,7200
100699,1,91304
100700,1,209999.19999999998
100701,1,91304
100701,2,1406.148
100701,3,10717.128
100701,5,7200
100702,1,182608
100702,2,2743.0319999999997
100702,3,20906.352000000003
100702,4,82550.43599999999
100702,5,14400
100702,6,24000
100703,1,164347.2
100704,1,164347.2
100705,1,182608
100706,1,104999.59999999999
100707,1,209999.19999999998
100707,2,3604.3032
100707,3,27470.635200000004
100707,5,16560
100708,1,91304
100709,1,17499.93333333333
100709,2,300.35859999999997
100709,3,2289.2196000000004
100709,4,9039.1703
100709,5,1380
100709,6,2299.9999999999995
100710,1,209999.19999999998
100710,2,3604.3032
100710,3,27470.635200000004
100710,5,16560
100711,1,164347.2
100712,1,13695.6
100713,1,91304
100713,2,1371.5159999999998
100713,3,10453.176000000001
100713,5,7200
100714,1,164347.2
100714,2,2354.0879999999997
100714,3,17941.968
100714,5,12960
100715,1,91304
100715,2,1441.8011999999999
100715,3,10988.863200000002
100715,5,7200
100716,1,164347.2
100716,2,2705.4696
100716,3,20620.0656
100716,5,12960
100717,1,82173.6
100717,2,1177.0439999999999
100717,3,8970.984
100717,4,35422.662
100717,5,6480
100717,6,10800
100718,1,17499.93333333333
100719,1,164347.2
100720,1,164347.2
100721,1,164347.2
100722,1,182608
100722,2,2743.0319999999997
100722,3,20906.352000000003
100722,4,82550.43599999999
100722,5,14400
100722,6,24000
100723,1,182608
100723,2,2883.6023999999998
100723,3,21977.726400000003
100723,5,14400
100724,1,182608
100725,1,91304
100726,1,209999.19999999998
100727,1,182608
100727,2,2734.1519999999996
100727,3,20838.672000000002
100727,5,14400
100728,1,209999.19999999998
100728,2,7592.399999999999
100728,3,57866.4
100728,5,16560
100729,1,82173.6
100730,1,104999.59999999999
100730,2,1802.1516
100730,3,13735.317600000002
100730,5,8280
100731,1,82173.6
100732,1,91304
100732,2,1537.572
100732,3,11718.792000000001
100732,5,7200
100733,1,82173.6
100733,2,1351.13196
100733,3,10297.816560000001
100733,5,6480
100734,1,13695.6
100734,2,196.84
100734,3,1500.24
100734,5,1080
100735,1,17499.93333333333
100736,1,91304
100736,2,1367.0759999999998
100736,3,10419.336000000001
100736,4,41141.598
100736,5,7200
100736,6,12000
100737,1,91304
100737,2,1371.5159999999998
100737,3,10453.176000000001
100737,5,7200
100738,1,164347.2
100739,1,164347.2
100739,2,2705.4696
100739,3,20620.0656
100739,5,12960
100740,1,13695.6
100741,1,182608
100741,2,2883.6023999999998
100741,3,21977.726400000003
100741,4,86780.8452
100741,5,14400
100741,6,24000
100742,1,182608
100743,1,15217.333333333334
100743,2,228.58599999999998
100743,3,1742.1960000000001
100743,5,1200
100744,1,13695.6
100745,1,104999.59999999999
100745,2,3796.1999999999994
100745,3,28933.2
100745,4,114245.09999999999
100745,5,8280
100745,6,13799.999999999998
100746,1,182608
100747,1,82173.6
100747,2,1351.13196
100747,3,10297.816560000001
100747,5,6480
100748,1,209999.19999999998
100748,2,3604.3032
100748,3,27470.635200000004
100748,5,16560
100749,1,91304
100750,1,13695.6
100750,2,196.17399999999998
100750,3,1495.164
100750,5,1080
100751,1,209999.19999999998
100752,1,82173.6
100752,2,1177.0439999999999
100752,3,8970.984
100752,5,6480
100753,1,15217.333333333334
100753,2,228.58599999999998
100753,3,1742.1960000000001
100753,5,1200
100754,1,182608
100755,1,182608
100755,2,2883.6023999999998
100755,3,21977.726400000003
100755,5,14400
100756,1,182608
100757,1,82173.6
100758,1,82173.6
100758,2,1321.9655999999998
100758,3,10075.521600000002
100758,5,6480
100759,1,15217.333333333334
100760,1,209999.19999999998
100760,2,7592.399999999999
100760,3,57866.4
100760,5,16560
100761,1,209999.19999999998
100762,1,209999.19999999998
100762,2,4610.318399999999
100762,3,35138.1024
100762,5,16560
100763,1,182608
100764,1,82173.6
100764,2,1321.9655999999998
100764,3,10075.521600000002
100764,5,6480
100765,1,82173.6
100766,1,13695.6
100767,1,209999.19999999998
100768,1,15217.333333333334
100769,1,91304
100770,1,182608
100771,1,182608
100771,2,2883.6023999999998
100771,3,21977.726400000003
100771,5,14400
100772,1,15217.333333333334
100772,2,228.58599999999998
100772,3,1742.1960000000001
100772,5,1200
100773,1,13695.6
100773,2,225.45579999999998
100773,3,1718.3388000000002
100773,4,6785.000899999999
100773,5,1080
100773,6,1800
100774,1,182608
100775,1,15217.333333333334
100776,1,209999.19999999998
100777,1,164347.2
100778,1,164347.2
100779,1,164347.2
100779,2,2354.0879999999997
100779,3,17941.968
100779,4,70845.324
100779,5,12960
100779,6,21600
100780,1,15217.333333333334
100781,1,91304
100781,2,1537.572
100781,3,11718.792000000001
100781,4,46272.60599999999
100781,5,7200
100781,6,12000
100782,1,209999.19999999998
100783,1,82173.6
100783,2,1352.7348
100783,3,10310.0328
100783,5,6480
100784,1,91304
100784,2,1537.572
100784,3,11718.792000000001
100784,5,7200
100785,1,82173.6
100786,1,13695.6
100786,2,196.84
100786,3,1500.24
100786,4,5923.82
100786,5,1080
100786,6,1800
100787,1,182608
100788,1,209999.19999999998
100788,2,4610.318399999999
100788,3,35138.1024
100788,4,138745.66319999998
100788,5,16560
100788,6,27599.999999999996
100789,1,82173.6
100790,1,164347.2
100791,1,91304
100792,1,209999.19999999998
100792,2,7592.399999999999
100792,3,57866.4
100792,5,16560
100793,1,91304
100794,1,182608
100795,1,104999.59999999999
100795,2,1802.1516
100795,3,13735.317600000002
100795,5,8280
100796,1,13695.6
100797,1,182608
100798,1,182608
100799,1,164347.2
100800,1,209999.19999999998
100800,2,3604.3032
100800,3,27470.635200000004
100800,5,16560
100801,1,91304
100802,1,13695.6
100803,1,91304
100804,1,182608
100805,1,82173.6
100805,2,1177.0439999999999
100805,3,8970.984
100805,5,6480
100806,1,209999.19999999998
100807,1,164347.2
100807,2,2705.4696
100807,3,20620.0656
100807,4,81420.01079999999
