id_siniestro,id_poliza,id_cobertura,monto_siniestro,fecha_ocurrencia
630,103089,5,190502.27631814778,2015-03-12
631,103093,5,101690.07279910147,2015-04-04
632,103095,1,64932.43387034814,2014-11-26
633,103096,3,388720.22878603404,2015-01-02
634,103098,3,850481.4151508426,2015-07-08
635,103099,1,4556246.778986511,2015-12-15
636,103108,1,240859.72320521285,2016-05-06
637,103108,3,194452.03576243363,2015-07-16
638,103108,4,1236787.4689255452,2015-11-19
639,103123,1,51590.26651437884,2015-10-07
640,103127,3,216563.84833250195,2016-02-05
641,103129,1,130079.69764008187,2015-11-14
642,103129,1,2025886.011814879,2016-03-19
643,103134,1,515390.9912537095,2014-11-27
644,103142,1,125257.28187727276,2015-06-17
645,103144,1,40105.229470427614,2015-02-06
646,103144,4,308113.4976469333,2015-03-07
647,103145,3,646724.1664676466,2016-01-08
648,103149,1,164951.39367116662,2016-04-17
649,103160,1,562470.2266859205,2015-11-06
650,103161,5,47705.02381523165,2014-10-31
651,103163,1,19603.471287650988,2015-08-13
652,103168,1,1602644.158778033,2015-02-25
653,103168,4,589919.1230609694,2015-10-18
654,103168,4,437459.04415576527,2015-04-22
655,103180,1,330518.4169772258,2015-11-14
656,103180,1,1396776.5791515156,2016-02-23
657,103180,1,1530296.394051225,2015-11-14
658,103182,1,247126.89911036706,2015-10-20
659,103185,1,456859.52757636365,2014-08-12
660,103189,1,880320.3143996972,2015-05-26
661,103194,1,1451054.3935169305,2015-05-28
662,103194,1,1437803.5394256588,2015-06-15
663,103196,5,380010.21393418906,2015-06-15
664,103198,1,2021852.725190092,2015-07-17
665,103202,1,414081.9985644263,2016-03-01
666,103206,3,559638.6102169412,2015-02-22
667,103215,4,1325446.4431585043,2015-05-03
668,103215,4,155470.34029165283,2016-03-19
669,103231,1,723212.0987027552,2016-03-26
670,103234,1,1766050.786976042,2015-09-20
671,103234,1,831930.2030001864,2015-06-18
672,103242,1,205473.54715927877,2015-04-09
673,103245,1,126280.63564748084,2015-04-23
674,103245,1,493420.3526577114,2015-08-28
675,103246,1,1458223.2132704393,2015-07-17
676,103248,1,160080.79188965686,2015-04-19
677,103253,1,492455.3491155113,2015-09-27
678,103261,1,1988008.2405848887,2015-07-11
679,103262,4,351030.2631081435,2015-10-25
680,103263,1,52878.33833300997,2015-05-30
681,103267,1,3351.5419526792116,2015-12-21
682,103274,1,199974.4489957296,2015-08-26
683,103282,1,13453.266202308181,2015-06-28
684,103283,1,1669959.2630102055,2015-03-10
685,103299,1,840230.0880033312,2016-01-06
686,103301,1,67282.98617916461,2015-06-09
687,103306,1,354262.80662384816,2015-05-28
688,103315,1,18656.437693056465,2016-01-19
689,103316,4,605978.1002744527,2015-04-09
690,103319,1,30941.2289445451,2016-06-17
691,103319,1,130933.48147028388,2016-06-10
692,103323,1,148081.09024401242,2016-01-29
693,103328,1,22729.8988767191,2015-01-13
694,103336,5,115320.07488003671,2015-08-16
695,103338,1,520040.40866119816,2015-08-05
696,103341,1,965798.8586020839,2015-09-13
697,103343,1,1797264.9387696076,2014-12-17
698,103344,1,1755236.1269928615,2014-11-27
699,103346,1,834251.9930389015,2015-09-28
700,103346,5,141194.152738899,2015-06-11
701,103352,1,210204.09984004637,2015-06-12
702,103361,1,394192.69725234434,2014-11-17
703,103363,1,10149.80242683459,2014-08-15
704,103364,4,810238.3848920079,2015-07-20
705,103364,4,766567.8885570522,2015-07-20
706,103371,3,606972.1921723215,2015-01-18
707,103375,1,361714.3456906588,2014-11-21
708,103375,1,382432.87289324496,2014-11-13
709,103383,1,1619670.1903157,2016-03-03
710,103383,3,97460.91785904203,2015-06-27
711,103385,1,1095863.5133954831,2015-08-01
712,103385,5,89869.13228571769,2016-04-30
713,103387,1,407908.5153071182,2015-12-16
714,103389,1,1352071.6752556865,2015-06-26
715,103400,1,812353.0485853147,2015-05-25
716,103401,1,370469.9554067091,2015-04-17
717,103418,4,91717.99669464427,2014-09-03
718,103421,4,498689.00357778196,2015-07-07
719,103443,1,408210.07915273926,2015-10-20
720,103446,1,632000.9692824354,2016-01-13
721,103447,3,132734.63300449663,2014-12-06
722,103450,1,329011.0402971748,2015-02-16
723,103455,3,60728.727339031175,2015-10-17
724,103455,3,253681.57372029964,2014-11-24
725,103457,1,33666.02972503899,2015-11-13
726,103459,1,113689.75839717127,2015-02-10
727,103460,1,111312.03070394507,2015-10-22
728,103470,1,470024.3844230923,2015-02-18
729,103473,1,1641798.3844620797,2014-09-04
730,103487,1,44452.735219028094,2015-06-30
731,103488,1,55630.99611962121,2015-09-07
732,103488,1,125550.96379617495,2015-06-10
733,103494,1,736705.7369685195,2014-11-01
734,103502,1,158267.0994722885,2015-09-06
735,103509,4,1459246.9733449419,2014-10-16
736,103513,5,512475.57827905874,2015-01-11
737,103517,1,194291.08588796295,2015-02-08
738,103533,1,243708.21470482336,2014-12-21
739,103546,1,1314347.272103122,2015-06-17
740,103548,1,47182.21163047445,2015-01-07
741,103550,5,36450.748052448034,2014-10-05
742,103557,1,2001998.330467419,2014-10-26
743,103567,1,695598.2097456738,2015-03-28
744,103570,1,72399.95281618042,2015-02-10
745,103577,4,549817.7252848651,2014-10-24
746,103587,1,543383.684570336,2015-11-09
747,103588,1,260251.90589081263,2014-11-11
748,103590,1,227897.32961139875,2015-06-29
749,103613,1,198532.6322453255,2015-04-08
750,103623,1,254720.5067725,2015-09-05
751,103628,1,594412.043928852,2016-04-11
752,103628,1,557725.9115705066,2016-04-04
753,103630,1,388419.3466762891,2015-04-22
754,103634,1,711370.2674910737,2015-06-29
755,103650,1,147882.43092384003,2016-03-22
756,103657,1,56272.705473090056,2015-07-07
757,103660,1,1346006.0782639948,2016-03-18
758,103661,1,1606070.2729528423,2015-03-20
759,103662,1,306322.0835422757,2014-11-18
760,103667,1,1603876.0715077636,2015-05-23
761,103667,1,374480.9554651757,2014-11-19
762,103689,1,1151992.426322235,2015-01-26
763,103693,1,833878.9346751267,2015-05-11
764,103693,3,185989.42741659936,2015-04-16
765,103695,1,515539.3220410024,2015-07-31
766,103701,1,2427942.027312431,2016-05-19
767,103702,3,1282547.6802788805,2015-06-14
768,103706,1,278052.2755061863,2015-04-10
769,103714,1,760298.2767474655,2015-07-02
770,103714,1,349947.9180163062,2016-02-24
771,103715,1,67299.51926002325,2015-03-18
772,103726,1,8441.082600375466,2015-01-13
773,103728,1,52133.60089653083,2015-07-24
774,103729,5,389972.0974140502,2015-05-24
775,103732,1,752856.249989278,2015-03-26
776,103743,1,404646.1357954759,2014-11-16
777,103746,1,2259244.4088776344,2014-08-07
778,103750,1,25309.409285510425,2015-02-25
779,103758,1,2667255.2065909686,2015-07-04
780,103773,4,346016.09743144637,2015-04-07
781,103774,1,1962455.7589494598,2015-05-09
782,103774,1,38362.70258763246,2015-08-29
783,103774,1,328475.40028688265,2015-06-16
784,103779,1,45421.88467055792,2014-08-25
785,103783,1,740851.3845539348,2015-09-19
786,103788,1,390652.51159094553,2016-01-27
787,103795,1,866221.1849818908,2015-07-12
788,103796,1,430204.99224926205,2014-12-19
789,103812,1,412057.81815372873,2016-03-01
790,103813,1,323154.1418386367,2015-06-01
791,103813,1,361683.33832977153,2015-07-29
792,103816,5,70672.08357547491,2015-01-06
793,103834,1,1598772.143001864,2015-06-04
794,103835,1,341060.4154506312,2015-09-11
795,103842,1,63798.90906056436,2015-07-24
796,103846,1,328201.13822244667,2015-02-16
797,103849,1,500690.811686907,2015-01-01
798,103852,5,13572.071073576808,2015-09-22
799,103862,1,1899398.5866649162,2015-03-05
800,103863,1,733847.3587837779,2015-06-03
801,103865,1,1158976.1776480516,2015-04-18
802,103868,1,267151.95907825325,2015-09-22
803,103875,1,649424.9276404562,2015-01-15
804,103880,1,896698.1748404916,2015-02-07
805,103890,1,674236.4009800816,2014-08-04
806,103891,1,776102.798067915,2015-08-01
807,103893,1,199706.7597391815,2016-02-24
808,103893,1,497837.4800644249,2016-01-07
809,103896,1,564792.8191827374,2016-04-21
810,103907,1,1327030.037001247,2015-09-01
811,103909,1,226335.92995977402,2014-10-04
812,103910,1,556186.7412547092,2015-07-13
813,103919,1,675226.3991533632,2015-06-08
814,103932,1,671655.7145922525,2015-01-25
815,103933,1,1275333.8977488005,2015-08-19
816,103935,1,321059.29482952366,2015-03-06
817,103936,1,164628.58207857516,2015-08-18
818,103937,1,1202285.6576207397,2014-12-03
819,103941,1,1180569.0100342785,2015-04-24
820,103955,1,38020.09469359991,2016-01-18
821,103955,1,15657.815243229736,2016-04-15
822,103961,1,492849.6330370701,2015-08-22
823,103961,1,323841.8118656147,2015-12-22
824,103961,4,189855.10403085966,2015-08-23
825,103964,4,35992.831240666565,2015-10-07
826,103966,4,125403.52428821381,2015-06-23
827,103968,1,737908.1635783095,2015-04-18
828,103975,1,1338734.210134285,2014-12-27
829,103977,3,72799.21212286223,2014-10-08
830,103985,1,502172.6567024275,2015-04-17
831,103993,1,162734.58564554443,2015-10-05
832,104004,1,306995.7167489701,2015-03-15
833,104038,2,3217141.064325776,2015-08-23
834,104055,1,412827.4742468647,2015-05-05
835,104061,3,328242.99881870253,2015-11-20
836,104063,1,922522.757067189,2015-12-23
837,104068,1,899358.7376110464,2015-08-02
838,104070,1,298504.08296685107,2015-03-03
839,104071,1,1193470.2371737682,2015-08-11
840,104079,1,355940.6414304469,2014-09-05
841,104083,4,18941.28379685178,2015-08-16
842,104085,1,47054.41357600875,2015-11-05
843,104099,1,885779.51218861,2015-03-30
844,104100,1,306297.2985659684,2015-06-22
845,104103,1,491123.80045630597,2015-03-25
846,104103,1,18432.252235058055,2014-12-06
847,104112,1,397515.45786178904,2015-06-03
848,104113,1,460612.1561617786,2016-02-21
849,104114,1,179823.28633229254,2015-09-19
850,104116,1,77937.10882914998,2014-10-30
851,104118,1,583670.9730994238,2015-02-19
852,104120,3,54597.953100674786,2016-04-05
853,104120,5,18407.55301527679,2015-12-24
854,104123,1,305274.618149925,2015-05-23
855,104127,4,119262.92660964886,2015-02-03
856,104127,4,74830.7692123088,2015-07-07
857,104142,1,90923.54133815411,2014-12-10
858,104151,1,2292628.741460846,2016-03-03
859,104151,1,80363.54610489667,2015-11-07
860,104153,1,84479.73207251605,2014-10-24
861,104157,1,79860.69145041425,2015-07-07
862,104159,1,1125873.6121990406,2015-02-19
863,104167,1,230649.29741250884,2015-02-21
864,104175,1,2438031.2184160682,2015-10-27
865,104184,1,1542751.7875453623,2016-03-13
866,104189,1,1046613.2882998036,2014-12-22
867,104190,1,332957.17442935193,2015-01-12
868,104196,1,677581.2433858545,2016-03-15
869,104197,1,265654.7361528036,2015-09-15
870,104206,1,710175.9223910434,2014-07-31
871,104207,4,908143.9466356473,2015-05-20
872,104207,4,238968.48970330122,2015-12-18
873,104209,1,847124.3080792263,2015-10-10
874,104218,5,237638.50981606048,2016-05-22
875,104232,1,921109.3917146226,2015-02-08
876,104236,1,167390.93960773762,2015-08-25
877,104242,1,1250264.3691522614,2016-01-04
878,104242,1,478113.09228535614,2015-06-25
879,104262,4,1062871.7077053445,2016-02-14
880,104267,1,554472.7822841436,2016-01-08
881,104275,1,179443.4423130839,2015-05-27
882,104278,1,417173.64815127756,2016-03-03
883,104279,1,79624.2877665341,2014-11-15
884,104286,4,333612.8327319845,2014-11-14
885,104287,1,58150.53890671525,2015-03-16
886,104290,1,603000.3084844787,2015-06-15
887,104295,1,337467.83855195576,2015-09-15
888,104298,1,634758.0084915769,2015-02-07
889,104315,5,159725.58247562425,2015-09-30
890,104317,4,755340.1352473747,2015-07-27
891,104317,4,14587.096061544375,2015-12-09
892,104323,3,1322284.786131705,2015-03-22
893,104331,3,783332.4324145792,2014-11-06
894,104338,1,706741.6693863351,2015-07-11
895,104338,1,1065474.2884490436,2015-12-09
896,104340,5,18142.16044731438,2015-03-11
897,104343,3,389146.3856543588,2014-12-28
898,104347,1,987778.8621468308,2016-04-16
899,104352,1,1143713.18532534,2015-12-20
900,104352,1,1060986.971293055,2016-03-19
901,104356,1,1313999.637425779,2016-01-05
902,104362,1,251960.11893664498,2014-10-31
903,104364,4,261858.4094516166,2015-05-06
904,104368,1,285018.7435234627,2015-06-28
905,104369,3,73494.83908323571,2014-12-01
906,104372,1,1232905.677981135,2015-02-15
907,104378,4,310733.9069834099,2015-01-01
908,104381,1,754206.2331253163,2015-01-21
909,104385,1,667929.4043157252,2015-08-23
910,104394,1,443622.5203930456,2015-08-31
911,104395,1,2429798.7563843313,2015-01-20
912,104396,1,60763.774296620395,2015-07-05
913,104401,1,108270.90044370526,2014-11-17
914,104403,1,102896.42219318931,2015-04-22
915,104406,1,754741.1119115598,2015-08-27
916,104407,1,1467782.516542996,2014-08-26
917,104415,1,252826.19238130096,2014-09-09
918,104422,1,162733.20105364433,2015-06-23
919,104444,1,390073.1923746695,2014-10-11
920,104444,4,25509.624814932016,2015-08-20
921,104449,1,394484.66998006264,2015-01-01
922,104451,4,9515.758538869302,2015-02-09
923,104451,4,57965.742356702685,2014-11-21
924,104453,1,194694.25391828397,2015-12-04
925,104454,1,243935.91624155268,2015-07-08
926,104465,1,357979.1701428448,2015-12-25
927,104466,1,2548246.785529006,2015-03-04
928,104468,1,1200914.0791992876,2014-11-21
929,104478,1,391359.08970521623,2015-01-16
930,104486,1,167121.62737171026,2014-11-02
931,104492,4,38035.32568575349,2015-04-09
932,104492,4,217627.78019037796,2015-04-24
933,104505,3,124410.09452384502,2015-11-23
934,104509,1,561070.7193573948,2015-03-24
935,104516,1,6498.682454166468,2015-08-06
936,104523,1,762752.4744184524,2015-07-16
937,104531,1,1322813.951783028,2014-11-18
938,104531,4,888719.938575829,2014-11-03
939,104532,1,112104.61575068343,2015-12-11
940,104532,5,222172.49068102604,2015-08-12
941,104535,1,29856.346663123928,2015-01-31
942,104537,1,569404.5022916804,2015-02-18
943,104538,1,1619323.8784108039,2015-05-19
944,104560,1,203773.75181049295,2015-06-17
945,104567,1,318610.41249915306,2015-02-06
946,104573,1,391305.16940598004,2016-02-11
947,104575,1,1849487.7127864945,2015-03-05
948,104576,1,693420.6515879321,2015-07-02
949,104577,1,1735086.099987718,2015-04-22
950,104579,3,1291749.280013306,2015-09-19
951,104580,1,307166.8234655768,2015-03-06
952,104600,1,26441.692321913924,2015-01-13
953,104606,1,517060.27817035397,2015-04-13
954,104611,1,2239642.619400666,2014-08-01
955,104613,1,1351323.6235010144,2015-05-07
956,104616,1,564904.3683850814,2015-04-14
957,104617,3,74615.9357388357,2015-09-05
958,104619,1,260178.65201247996,2015-05-24
959,104623,4,244903.43125183898,2016-01-17
960,104631,1,1258900.3876412683,2015-10-17
961,104635,1,1424299.544481526,2015-12-26
962,104636,1,127412.04228964448,2015-05-28
963,104641,1,603737.5786125523,2014-12-08
964,104641,1,476999.1925223884,2015-02-13
965,104645,1,799479.0935367497,2015-11-22
966,104647,1,286114.64285885263,2015-05-21
967,104655,1,661654.785341522,2015-11-23
968,104662,1,917660.739386991,2015-03-20
969,104664,1,212664.4395844289,2014-07-26
970,104665,1,1027264.4131958364,2015-09-10
971,104672,4,234815.48130401765,2015-06-21
972,104673,3,148002.97109357547,2015-02-09
973,104677,5,87990.12564423164,2015-11-25
974,104683,1,156129.62832569098,2015-04-23
975,104690,1,253813.6303600059,2014-12-06
976,104692,1,178585.94362502982,2015-10-16
977,104692,1,196901.06233244194,2016-02-21
978,104695,1,125635.47716820931,2015-07-30
979,104696,1,113335.6298519508,2015-11-04
980,104704,1,412472.53503110167,2015-11-08
981,104704,3,466051.6145272306,2015-05-28
982,104707,1,630121.6046822106,2015-03-23
983,104712,1,279974.4468552279,2015-07-01
984,104717,1,376141.3303053654,2015-09-08
985,104718,1,334161.512130382,2015-03-23
986,104731,1,468410.06886286614,2015-04-02
987,104739,1,516721.65762699704,2015-10-26
988,104740,1,228032.07139998671,2015-03-20
989,104740,5,247386.36630258328,2015-04-22
990,104744,3,89617.40354526322,2015-07-27
991,104749,1,839344.8641160115,2015-06-11
992,104750,1,628635.3478256811,2015-06-26
993,104753,1,823064.438463773,2016-04-04
994,104760,1,446464.380465514,2015-08-24
995,104760,1,682432.1151334572,2015-11-26
996,104764,1,532585.9145016291,2015-05-11
997,104769,3,552185.9457005127,2016-06-18
998,104791,1,375690.31403247965,2015-01-10
999,104794,1,632926.0952606744,2015-08-09
1000,104805,1,490582.17364653747,2015-01-15
1001,104806,1,1296327.2035269686,2015-03-14
1002,104836,1,557154.4592213205,2015-12-13
1003,104837,1,913433.1151837924,2015-03-21
1004,104843,1,539240.8703093511,2014-12-19
1005,104847,1,427185.62335815746,2014-08-21
1006,104853,1,923325.5961669417,2015-06-13
1007,104862,3,284038.7208510563,2015-10-08
1008,104865,1,203260.98433141175,2016-01-15
1009,104865,4,33408.468484680634,2015-04-23
1010,104875,1,1885606.9731190365,2015-06-30
1011,104876,1,486071.25761047634,2014-10-18
1012,104889,1,181594.5298272944,2015-02-13
1013,104897,4,272976.1107388957,2014-07-31
1014,104898,1,141889.33137409404,2016-03-02
1015,104910,5,846727.8062793162,2014-10-11
1016,104915,1,567065.8611904434,2014-10-23
1017,104923,1,661316.3244060448,2016-01-28
1018,104930,1,57883.769246129785,2014-09-01
1019,104932,1,358081.00314978696,2015-01-15
1020,104933,1,490599.33636444004,2015-06-16
1021,104933,4,276645.42976908654,2014-12-16
1022,104939,1,412853.6053016097,2015-07-30
1023,104939,3,156219.78902894072,2015-07-29
1024,104940,1,2462084.3856493095,2015-06-23
1025,104946,1,210935.41694853455,2015-12-04
1026,104947,1,281288.79386723234,2015-02-20
1027,104959,3,235120.53292213473,2015-12-29
1028,104961,1,466897.94468951365,2015-02-02
1029,104961,1,371325.95015268156,2015-01-22
1030,104963,1,33689.58186793606,2015-09-27
1031,104966,1,358199.2787807986,2015-01-22
1032,104971,1,234982.59710458128,2014-10-10
1033,104971,4,20132.633098407245,2014-08-26
1034,104974,1,54554.13736138886,2014-08-12
1035,104977,4,75377.93423337629,2014-09-25
1036,104981,1,45894.52293502577,2015-02-21
1037,104983,1,861125.4456312557,2015-07-27
1038,104999,1,2394491.698413405,2015-01-02
1039,104999,1,1388242.1533657897,2015-03-25
1040,105004,3,274713.40221656486,2015-09-13
1041,105008,4,550347.9436140095,2015-01-30
1042,105010,4,129556.82526291115,2015-02-03
1043,105010,4,379487.52864852303,2015-04-30
1044,105019,1,97272.39261532367,2015-01-25
1045,105021,1,1128221.142759683,2015-07-08
1046,105023,1,8240.022936054971,2016-05-27
1047,105025,5,71839.7278804332,2015-04-19
1048,105033,1,71810.67280843249,2015-09-15
1049,105040,1,285365.69130397076,2016-02-22
1050,105040,1,145403.51976924716,2015-10-18
1051,105052,1,14913.584411254618,2015-12-17
1052,105058,1,51392.7613917226,2015-03-28
1053,105065,1,931225.0218900176,2015-06-10
1054,105066,1,113203.88077139016,2015-02-25
1055,105071,1,742468.8140119029,2014-12-27
1056,105074,1,634673.1734255247,2015-07-08
1057,105077,1,641013.1133590295,2015-01-23
1058,105080,5,91169.5982513115,2015-07-21
1059,105081,1,400018.69228211604,2015-10-08
1060,105088,1,1375100.0286500964,2015-04-13
1061,105094,3,442115.572085449,2015-01-22
1062,105100,1,542611.0525541401,2015-05-26
